date,year,month,city,latitude,longitude,cedi_price/(KG)
2016-03-15,2016,3,Ejura,7.38,-1.37,1.5
2016-03-15,2016,3,Kumasi,6.68,-1.62,1.45
2016-03-15,2016,3,Obuasi,6.2,-1.67,1.8
2016-04-15,2016,4,Ejura,7.38,-1.37,1.6
2016-04-15,2016,4,Kumasi,6.68,-1.62,1.48
2016-04-15,2016,4,Obuasi,6.2,-1.67,1.8
2016-05-15,2016,5,Ejura,7.38,-1.37,1.7
2016-05-15,2016,5,Kumasi,6.68,-1.62,1.51
2016-05-15,2016,5,Obuasi,6.2,-1.67,1.9
2016-06-15,2016,6,Ejura,7.38,-1.37,1.7
2016-06-15,2016,6,Kumasi,6.68,-1.62,1.69
2016-06-15,2016,6,Obuasi,6.2,-1.67,1.68
2016-07-15,2016,7,Ejura,7.38,-1.37,1.62
2016-07-15,2016,7,Kumasi,6.68,-1.62,1.75
2016-07-15,2016,7,Obuasi,6.2,-1.67,1.88
2016-08-15,2016,8,Ejura,7.38,-1.37,1.6
2016-08-15,2016,8,Kumasi,6.68,-1.62,1.58
2016-08-15,2016,8,Obuasi,6.2,-1.67,1.44
2016-09-15,2016,9,Ejura,7.38,-1.37,1.6
2016-09-15,2016,9,Kumasi,6.68,-1.62,1.47
2016-09-15,2016,9,Obuasi,6.2,-1.67,1.3
2016-10-15,2016,10,Kumasi,6.68,-1.62,1.34
2016-11-15,2016,11,Ejura,7.38,-1.37,0.8
2016-11-15,2016,11,Kumasi,6.68,-1.62,0.78
2016-11-15,2016,11,Obuasi,6.2,-1.67,1.4
2016-12-15,2016,12,Ejura,7.38,-1.37,1.07
2016-12-15,2016,12,Kumasi,6.68,-1.62,1.24
2016-12-15,2016,12,Obuasi,6.2,-1.67,1.4
2017-01-15,2017,1,Ejura,7.38,-1.37,1.1
2017-01-15,2017,1,Kumasi,6.68,-1.62,1.26
2017-01-15,2017,1,Obuasi,6.2,-1.67,1.4
2017-02-15,2017,2,Ejura,7.38,-1.37,1.0
2017-02-15,2017,2,Kumasi,6.68,-1.62,1.3
2017-02-15,2017,2,Obuasi,6.2,-1.67,1.6
2017-03-15,2017,3,Ejura,7.38,-1.37,1.16
2017-03-15,2017,3,Kumasi,6.68,-1.62,1.25
2017-03-15,2017,3,Obuasi,6.2,-1.67,1.6
2017-04-15,2017,4,Ejura,7.38,-1.37,1.5
2017-04-15,2017,4,Kumasi,6.68,-1.62,1.15
2017-04-15,2017,4,Obuasi,6.2,-1.67,1.8
2017-05-15,2017,5,Kumasi,6.68,-1.62,1.4
2017-05-15,2017,5,Obuasi,6.2,-1.67,1.8
2017-06-15,2017,6,Ejura,7.38,-1.37,1.4
2017-06-15,2017,6,Kumasi,6.68,-1.62,1.6
2017-06-15,2017,6,Obuasi,6.2,-1.67,2.0
2017-07-15,2017,7,Ejura,7.38,-1.37,1.27
2017-07-15,2017,7,Kumasi,6.68,-1.62,2.0
2017-07-15,2017,7,Obuasi,6.2,-1.67,2.0
2017-08-15,2017,8,Ejura,7.38,-1.37,0.81
2017-08-15,2017,8,Kumasi,6.68,-1.62,1.67
2017-09-15,2017,9,Ejura,7.38,-1.37,0.57
2017-09-15,2017,9,Kumasi,6.68,-1.62,1.52
2017-10-15,2017,10,Ejura,7.38,-1.37,0.73
2017-10-15,2017,10,Kumasi,6.68,-1.62,1.53
2017-11-15,2017,11,Ejura,7.38,-1.37,0.94
2017-11-15,2017,11,Kumasi,6.68,-1.62,1.1
2017-12-15,2017,12,Ejura,7.38,-1.37,0.9
2017-12-15,2017,12,Kumasi,6.68,-1.62,1.16
2018-01-15,2018,1,Ejura,7.38,-1.37,0.84
2018-01-15,2018,1,Kumasi,6.68,-1.62,1.16
2018-02-15,2018,2,Ejura,7.38,-1.37,0.91
2018-02-15,2018,2,Kumasi,6.68,-1.62,1.5
2018-03-15,2018,3,Ejura,7.38,-1.37,0.8
2018-03-15,2018,3,Kumasi,6.68,-1.62,1.58
2018-04-15,2018,4,Kumasi,6.68,-1.62,1.48
2018-05-15,2018,5,Kumasi,6.68,-1.62,1.48
2018-06-15,2018,6,Kumasi,6.68,-1.62,1.47
2018-07-15,2018,7,Ejura,7.38,-1.37,1.15
2018-07-15,2018,7,Kumasi,6.68,-1.62,1.47
2018-08-15,2018,8,Ejura,7.38,-1.37,1.07
