date,year,month,city,latitude,longitude,cedi_price/(KG)
2023-03-15,2023,3,Accra,5.55,-0.22,7.14
2023-03-15,2023,3,Tema,5.62,-0.02,12.33
2023-03-15,2023,3,Tema,5.62,-0.02,15.28
2023-04-15,2023,4,Accra,5.55,-0.22,4.13
2023-04-15,2023,4,Accra,5.55,-0.22,7.14
2023-04-15,2023,4,Tema,5.62,-0.02,12.33
2023-04-15,2023,4,Tema,5.62,-0.02,15.28
2023-05-15,2023,5,Accra,5.55,-0.22,4.13
2023-05-15,2023,5,Accra,5.55,-0.22,7.14
2023-05-15,2023,5,Tema,5.62,-0.02,12.33
2023-05-15,2023,5,Tema,5.62,-0.02,15.28
2023-06-15,2023,6,Accra,5.55,-0.22,4.13
2023-06-15,2023,6,Accra,5.55,-0.22,7.14
2023-06-15,2023,6,Tema,5.62,-0.02,12.33
2023-06-15,2023,6,Tema,5.62,-0.02,15.28
2023-07-15,2023,7,Accra,5.55,-0.22,4.13
2023-07-15,2023,7,Accra,5.55,-0.22,7.14
2023-07-15,2023,7,Tema,5.62,-0.02,12.33
2023-07-15,2023,7,Tema,5.62,-0.02,15.28
