date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
15/04/2008,2008,4,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,31.5,0.35
15/04/2008,2008,4,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,14.5,0.16
15/04/2008,2008,4,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,18.0,0.2
15/04/2008,2008,4,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,91.0,20.5,0.23
15/05/2008,2008,5,15,ASHANTI,Kumasi,KMA,6.68,-1.62,91.0,11.5,0.13
15/05/2008,2008,5,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,91.0,10.0,0.11
15/05/2008,2008,5,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,91.0,10.0,0.11
15/05/2008,2008,5,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,91.0,10.0,0.11
15/05/2008,2008,5,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,91.0,16.6,0.18
15/05/2008,2008,5,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,91.0,15.95,0.18
15/05/2008,2008,5,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,91.0,22.75,0.25
15/05/2008,2008,5,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,91.0,23.5,0.26
15/05/2008,2008,5,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,29.5,0.32
15/05/2008,2008,5,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,15.75,0.17
15/05/2008,2008,5,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,20.0,0.22
15/05/2008,2008,5,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,91.0,28.25,0.31
15/06/2008,2008,6,15,ASHANTI,Kumasi,KMA,6.68,-1.62,91.0,9.62,0.11
15/06/2008,2008,6,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,91.0,9.25,0.1
15/06/2008,2008,6,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,91.0,13.75,0.15
15/06/2008,2008,6,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,91.0,11.25,0.12
15/06/2008,2008,6,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,91.0,15.24,0.17
15/06/2008,2008,6,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,91.0,15.24,0.17
15/06/2008,2008,6,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,91.0,16.59,0.18
15/06/2008,2008,6,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,91.0,21.0,0.23
15/06/2008,2008,6,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,27.0,0.3
15/06/2008,2008,6,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,14.75,0.16
15/06/2008,2008,6,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,19.5,0.21
15/06/2008,2008,6,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,91.0,29.0,0.32
15/07/2008,2008,7,15,ASHANTI,Kumasi,KMA,6.68,-1.62,91.0,7.3,0.08
15/07/2008,2008,7,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,91.0,7.3,0.08
15/07/2008,2008,7,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,91.0,15.0,0.16
15/07/2008,2008,7,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,91.0,10.0,0.11
15/07/2008,2008,7,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,91.0,16.71,0.18
15/07/2008,2008,7,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,91.0,14.25,0.16
15/07/2008,2008,7,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,91.0,15.33,0.17
15/07/2008,2008,7,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,91.0,19.0,0.21
15/07/2008,2008,7,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,25.0,0.27
15/07/2008,2008,7,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,14.0,0.15
15/07/2008,2008,7,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,18.3,0.2
15/07/2008,2008,7,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,91.0,29.3,0.32
15/08/2008,2008,8,15,ASHANTI,Kumasi,KMA,6.68,-1.62,91.0,8.88,0.1
15/08/2008,2008,8,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,91.0,8.0,0.09
15/08/2008,2008,8,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,91.0,18.75,0.21
15/08/2008,2008,8,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,91.0,10.0,0.11
15/08/2008,2008,8,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,91.0,17.35,0.19
15/08/2008,2008,8,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,91.0,14.54,0.16
15/08/2008,2008,8,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,91.0,18.5,0.2
15/08/2008,2008,8,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,91.0,16.75,0.18
15/08/2008,2008,8,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,30.0,0.33
15/08/2008,2008,8,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,14.25,0.16
